,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"p[115, 4]",0.001,0.007,0.0,0.003,0.001,0.0,7.0,23.0,1.64
"p[115, 5]",0.002,0.006,0.0,0.006,0.0,0.0,12.0,63.0,1.27
"p[115, 6]",0.001,0.006,0.0,0.006,0.001,0.0,7.0,25.0,1.59
"p[115, 7]",0.0,0.0,0.0,0.0,0.0,0.0,27.0,33.0,1.11
"p[115, 8]",0.0,0.001,0.0,0.0,0.0,0.0,10.0,68.0,1.35
"p[115, 9]",0.001,0.007,0.0,0.003,0.0,0.0,14.0,67.0,1.23
"p[115, 10]",0.0,0.002,0.0,0.0,0.0,0.0,14.0,28.0,1.22
"p[115, 11]",0.0,0.003,0.0,0.0,0.0,0.0,17.0,56.0,1.19
"p[115, 12]",0.0,0.0,0.0,0.0,0.0,0.0,38.0,100.0,1.08
"p[115, 13]",0.001,0.005,0.0,0.001,0.0,0.0,15.0,38.0,1.25
"p[115, 14]",0.001,0.006,0.0,0.001,0.0,0.0,50.0,108.0,1.07
"p[115, 15]",0.001,0.006,0.0,0.005,0.0,0.0,31.0,157.0,1.1
"p[116, 0]",0.001,0.005,0.0,0.003,0.0,0.0,52.0,256.0,1.07
"p[116, 1]",0.0,0.002,0.0,0.0,0.0,0.0,26.0,230.0,1.11
"p[116, 2]",0.002,0.009,0.0,0.007,0.0,0.0,163.0,452.0,1.03
"p[116, 3]",0.0,0.0,0.0,0.0,0.0,0.0,13.0,24.0,1.22
"p[116, 4]",0.038,0.059,0.0,0.137,0.003,0.002,219.0,392.0,1.03
"p[116, 5]",0.001,0.008,0.0,0.001,0.0,0.0,35.0,86.0,1.1
"p[116, 6]",0.946,0.068,0.824,1.0,0.004,0.003,148.0,325.0,1.03
"p[116, 7]",0.008,0.023,0.0,0.033,0.001,0.001,202.0,600.0,1.04
"p[116, 8]",0.001,0.011,0.0,0.0,0.0,0.0,119.0,267.0,1.04
"p[116, 9]",0.0,0.002,0.0,0.0,0.0,0.0,30.0,321.0,1.1
"p[116, 10]",0.0,0.003,0.0,0.0,0.0,0.0,34.0,326.0,1.08
"p[116, 11]",0.001,0.006,0.0,0.0,0.0,0.0,257.0,330.0,1.04
"p[116, 12]",0.0,0.001,0.0,0.0,0.0,0.0,56.0,462.0,1.06
"p[116, 13]",0.0,0.004,0.0,0.0,0.0,0.0,62.0,331.0,1.06
"p[116, 14]",0.0,0.007,0.0,0.0,0.0,0.0,172.0,410.0,1.03
"p[116, 15]",0.001,0.004,0.0,0.0,0.0,0.0,71.0,251.0,1.06
"p[117, 0]",0.002,0.027,0.0,0.0,0.001,0.0,60.0,148.0,1.05
"p[117, 1]",0.115,0.198,0.0,0.55,0.005,0.004,435.0,754.0,1.01
"p[117, 2]",0.02,0.086,0.0,0.074,0.003,0.002,54.0,408.0,1.06
"p[117, 3]",0.013,0.079,0.0,0.013,0.002,0.001,339.0,414.0,1.03
"p[117, 4]",0.001,0.012,0.0,0.0,0.0,0.0,32.0,117.0,1.09
"p[117, 5]",0.821,0.254,0.245,1.0,0.008,0.006,503.0,1265.0,1.01
"p[117, 6]",0.002,0.022,0.0,0.0,0.001,0.0,69.0,264.0,1.07
"p[117, 7]",0.011,0.066,0.0,0.021,0.002,0.001,94.0,101.0,1.05
"p[117, 8]",0.005,0.049,0.0,0.001,0.001,0.001,61.0,328.0,1.05
"p[117, 9]",0.001,0.021,0.0,0.0,0.001,0.0,30.0,573.0,1.1
"p[117, 10]",0.003,0.03,0.0,0.0,0.001,0.0,56.0,251.0,1.07
"p[117, 11]",0.002,0.027,0.0,0.0,0.001,0.0,190.0,356.0,1.04
"p[117, 12]",0.001,0.015,0.0,0.0,0.0,0.0,25.0,152.0,1.11
"p[117, 13]",0.0,0.007,0.0,0.0,0.0,0.0,26.0,237.0,1.11
"p[117, 14]",0.0,0.006,0.0,0.0,0.0,0.0,35.0,507.0,1.09
"p[117, 15]",0.001,0.028,0.0,0.0,0.001,0.0,113.0,131.0,1.03
"p[118, 0]",0.255,0.245,0.0,0.743,0.009,0.006,627.0,1332.0,1.01
"p[118, 1]",0.049,0.113,0.0,0.245,0.004,0.003,395.0,501.0,1.01
"p[118, 2]",0.212,0.226,0.0,0.688,0.009,0.006,567.0,959.0,1.01
"p[118, 3]",0.009,0.048,0.0,0.028,0.001,0.001,80.0,201.0,1.05
"p[118, 4]",0.001,0.019,0.0,0.0,0.001,0.0,18.0,166.0,1.16
"p[118, 5]",0.001,0.018,0.0,0.0,0.0,0.0,43.0,182.0,1.08
"p[118, 6]",0.048,0.116,0.0,0.252,0.003,0.002,591.0,822.0,1.02
"p[118, 7]",0.08,0.144,0.0,0.357,0.005,0.003,424.0,776.0,1.01
"p[118, 8]",0.041,0.105,0.0,0.205,0.003,0.002,429.0,802.0,1.01
"p[118, 9]",0.284,0.286,0.0,0.845,0.012,0.009,491.0,1181.0,1.02
"p[118, 10]",0.004,0.031,0.0,0.004,0.001,0.0,42.0,196.0,1.07
"p[118, 11]",0.005,0.041,0.0,0.004,0.001,0.001,113.0,367.0,1.04
"p[118, 12]",0.003,0.029,0.0,0.001,0.001,0.0,28.0,425.0,1.11
"p[118, 13]",0.003,0.033,0.0,0.0,0.001,0.001,224.0,382.0,1.02
"p[118, 14]",0.002,0.026,0.0,0.0,0.0,0.0,61.0,669.0,1.06
"p[118, 15]",0.002,0.026,0.0,0.0,0.001,0.0,140.0,201.0,1.03
"p[119, 0]",0.991,0.017,0.961,1.0,0.001,0.001,77.0,60.0,1.03
"p[119, 1]",0.0,0.001,0.0,0.0,0.0,0.0,10.0,70.0,1.32
"p[119, 2]",0.0,0.0,0.0,0.0,0.0,0.0,6.0,55.0,1.84
"p[119, 3]",0.0,0.002,0.0,0.0,0.0,0.0,14.0,15.0,1.22
"p[119, 4]",0.001,0.007,0.0,0.003,0.001,0.0,7.0,23.0,1.64
"p[119, 5]",0.002,0.006,0.0,0.006,0.0,0.0,12.0,63.0,1.27
"p[119, 6]",0.001,0.006,0.0,0.006,0.001,0.0,7.0,25.0,1.59
"p[119, 7]",0.0,0.0,0.0,0.0,0.0,0.0,27.0,33.0,1.11
"p[119, 8]",0.0,0.001,0.0,0.0,0.0,0.0,10.0,68.0,1.35
"p[119, 9]",0.001,0.007,0.0,0.003,0.0,0.0,14.0,67.0,1.23
"p[119, 10]",0.0,0.002,0.0,0.0,0.0,0.0,14.0,28.0,1.22
"p[119, 11]",0.0,0.003,0.0,0.0,0.0,0.0,17.0,56.0,1.19
"p[119, 12]",0.0,0.0,0.0,0.0,0.0,0.0,38.0,100.0,1.08
"p[119, 13]",0.001,0.005,0.0,0.001,0.0,0.0,15.0,38.0,1.25
"p[119, 14]",0.001,0.006,0.0,0.001,0.0,0.0,50.0,108.0,1.07
"p[119, 15]",0.001,0.006,0.0,0.005,0.0,0.0,31.0,157.0,1.1
"p[120, 0]",0.67,0.251,0.2,0.997,0.011,0.008,483.0,1030.0,1.01
"p[120, 1]",0.032,0.07,0.0,0.146,0.004,0.003,97.0,464.0,1.04
"p[120, 2]",0.017,0.04,0.0,0.067,0.002,0.002,87.0,330.0,1.04
"p[120, 3]",0.013,0.049,0.0,0.051,0.001,0.001,119.0,327.0,1.04
"p[120, 4]",0.018,0.069,0.0,0.071,0.003,0.002,50.0,270.0,1.07
"p[120, 5]",0.004,0.029,0.0,0.006,0.001,0.001,32.0,261.0,1.11
"p[120, 6]",0.044,0.09,0.0,0.186,0.004,0.003,144.0,458.0,1.03
"p[120, 7]",0.019,0.045,0.0,0.084,0.002,0.001,56.0,170.0,1.07
"p[120, 8]",0.095,0.173,0.0,0.454,0.005,0.004,562.0,742.0,1.0
"p[120, 9]",0.052,0.12,0.0,0.246,0.004,0.003,365.0,970.0,1.02
"p[120, 10]",0.008,0.049,0.0,0.017,0.001,0.001,135.0,321.0,1.01
"p[120, 11]",0.008,0.059,0.0,0.007,0.002,0.001,132.0,584.0,1.04
"p[120, 12]",0.002,0.019,0.0,0.001,0.001,0.0,84.0,443.0,1.06
"p[120, 13]",0.005,0.029,0.0,0.009,0.001,0.001,25.0,449.0,1.11
"p[120, 14]",0.005,0.037,0.0,0.012,0.001,0.001,164.0,634.0,1.03
"p[120, 15]",0.008,0.051,0.0,0.018,0.001,0.001,170.0,838.0,1.04
"p[121, 0]",0.991,0.017,0.961,1.0,0.001,0.001,77.0,60.0,1.03
"p[121, 1]",0.0,0.001,0.0,0.0,0.0,0.0,10.0,70.0,1.32
"p[121, 2]",0.0,0.0,0.0,0.0,0.0,0.0,6.0,55.0,1.84
"p[121, 3]",0.0,0.002,0.0,0.0,0.0,0.0,14.0,15.0,1.22
"p[121, 4]",0.001,0.007,0.0,0.003,0.001,0.0,7.0,23.0,1.64
"p[121, 5]",0.002,0.006,0.0,0.006,0.0,0.0,12.0,63.0,1.27
"p[121, 6]",0.001,0.006,0.0,0.006,0.001,0.0,7.0,25.0,1.59
"p[121, 7]",0.0,0.0,0.0,0.0,0.0,0.0,27.0,33.0,1.11
"p[121, 8]",0.0,0.001,0.0,0.0,0.0,0.0,10.0,68.0,1.35
"p[121, 9]",0.001,0.007,0.0,0.003,0.0,0.0,14.0,67.0,1.23
"p[121, 10]",0.0,0.002,0.0,0.0,0.0,0.0,14.0,28.0,1.22
"p[121, 11]",0.0,0.003,0.0,0.0,0.0,0.0,17.0,56.0,1.19
"p[121, 12]",0.0,0.0,0.0,0.0,0.0,0.0,38.0,100.0,1.08
"p[121, 13]",0.001,0.005,0.0,0.001,0.0,0.0,15.0,38.0,1.25
"p[121, 14]",0.001,0.006,0.0,0.001,0.0,0.0,50.0,108.0,1.07
"p[121, 15]",0.001,0.006,0.0,0.005,0.0,0.0,31.0,157.0,1.1
"p[122, 0]",0.101,0.163,0.0,0.443,0.01,0.007,162.0,378.0,1.03
"p[122, 1]",0.843,0.198,0.43,1.0,0.016,0.012,75.0,235.0,1.04
"p[122, 2]",0.004,0.017,0.0,0.016,0.001,0.001,55.0,119.0,1.05
"p[122, 3]",0.0,0.0,0.0,0.0,0.0,0.0,22.0,61.0,1.14
"p[122, 4]",0.007,0.038,0.0,0.018,0.001,0.001,149.0,355.0,1.04
"p[122, 5]",0.001,0.015,0.0,0.0,0.0,0.0,154.0,288.0,1.03
"p[122, 6]",0.02,0.064,0.0,0.089,0.003,0.002,92.0,483.0,1.04
"p[122, 7]",0.005,0.034,0.0,0.009,0.001,0.001,113.0,179.0,1.03
"p[122, 8]",0.001,0.019,0.0,0.0,0.0,0.0,45.0,205.0,1.07
"p[122, 9]",0.005,0.037,0.0,0.003,0.001,0.001,167.0,370.0,1.03
"p[122, 10]",0.002,0.022,0.0,0.0,0.0,0.0,80.0,326.0,1.05
"p[122, 11]",0.0,0.004,0.0,0.0,0.0,0.0,359.0,728.0,1.03
"p[122, 12]",0.004,0.028,0.0,0.006,0.001,0.001,25.0,26.0,1.14
"p[122, 13]",0.002,0.025,0.0,0.001,0.0,0.0,94.0,433.0,1.05
"p[122, 14]",0.002,0.019,0.0,0.001,0.0,0.0,69.0,415.0,1.06
"p[122, 15]",0.003,0.025,0.0,0.002,0.001,0.0,172.0,460.0,1.04
"p[123, 0]",0.991,0.017,0.961,1.0,0.001,0.001,77.0,60.0,1.03
"p[123, 1]",0.0,0.001,0.0,0.0,0.0,0.0,10.0,70.0,1.32
"p[123, 2]",0.0,0.0,0.0,0.0,0.0,0.0,6.0,55.0,1.84
"p[123, 3]",0.0,0.002,0.0,0.0,0.0,0.0,14.0,15.0,1.22
"p[123, 4]",0.001,0.007,0.0,0.003,0.001,0.0,7.0,23.0,1.64
"p[123, 5]",0.002,0.006,0.0,0.006,0.0,0.0,12.0,63.0,1.27
"p[123, 6]",0.001,0.006,0.0,0.006,0.001,0.0,7.0,25.0,1.59
"p[123, 7]",0.0,0.0,0.0,0.0,0.0,0.0,27.0,33.0,1.11
"p[123, 8]",0.0,0.001,0.0,0.0,0.0,0.0,10.0,68.0,1.35
"p[123, 9]",0.001,0.007,0.0,0.003,0.0,0.0,14.0,67.0,1.23
"p[123, 10]",0.0,0.002,0.0,0.0,0.0,0.0,14.0,28.0,1.22
"p[123, 11]",0.0,0.003,0.0,0.0,0.0,0.0,17.0,56.0,1.19
"p[123, 12]",0.0,0.0,0.0,0.0,0.0,0.0,38.0,100.0,1.08
"p[123, 13]",0.001,0.005,0.0,0.001,0.0,0.0,15.0,38.0,1.25
"p[123, 14]",0.001,0.006,0.0,0.001,0.0,0.0,50.0,108.0,1.07
"p[123, 15]",0.001,0.006,0.0,0.005,0.0,0.0,31.0,157.0,1.1
"p[124, 0]",0.991,0.017,0.961,1.0,0.001,0.001,77.0,60.0,1.03
"p[124, 1]",0.0,0.001,0.0,0.0,0.0,0.0,10.0,70.0,1.32
"p[124, 2]",0.0,0.0,0.0,0.0,0.0,0.0,6.0,55.0,1.84
"p[124, 3]",0.0,0.002,0.0,0.0,0.0,0.0,14.0,15.0,1.22
"p[124, 4]",0.001,0.007,0.0,0.003,0.001,0.0,7.0,23.0,1.64
"p[124, 5]",0.002,0.006,0.0,0.006,0.0,0.0,12.0,63.0,1.27
"p[124, 6]",0.001,0.006,0.0,0.006,0.001,0.0,7.0,25.0,1.59
"p[124, 7]",0.0,0.0,0.0,0.0,0.0,0.0,27.0,33.0,1.11
"p[124, 8]",0.0,0.001,0.0,0.0,0.0,0.0,10.0,68.0,1.35
"p[124, 9]",0.001,0.007,0.0,0.003,0.0,0.0,14.0,67.0,1.23
"p[124, 10]",0.0,0.002,0.0,0.0,0.0,0.0,14.0,28.0,1.22
"p[124, 11]",0.0,0.003,0.0,0.0,0.0,0.0,17.0,56.0,1.19
"p[124, 12]",0.0,0.0,0.0,0.0,0.0,0.0,38.0,100.0,1.08
"p[124, 13]",0.001,0.005,0.0,0.001,0.0,0.0,15.0,38.0,1.25
"p[124, 14]",0.001,0.006,0.0,0.001,0.0,0.0,50.0,108.0,1.07
"p[124, 15]",0.001,0.006,0.0,0.005,0.0,0.0,31.0,157.0,1.1
"p[125, 0]",0.991,0.017,0.961,1.0,0.001,0.001,77.0,60.0,1.03
"p[125, 1]",0.0,0.001,0.0,0.0,0.0,0.0,10.0,70.0,1.32
"p[125, 2]",0.0,0.0,0.0,0.0,0.0,0.0,6.0,55.0,1.84
"p[125, 3]",0.0,0.002,0.0,0.0,0.0,0.0,14.0,15.0,1.22
"p[125, 4]",0.001,0.007,0.0,0.003,0.001,0.0,7.0,23.0,1.64
"p[125, 5]",0.002,0.006,0.0,0.006,0.0,0.0,12.0,63.0,1.27
"p[125, 6]",0.001,0.006,0.0,0.006,0.001,0.0,7.0,25.0,1.59
"p[125, 7]",0.0,0.0,0.0,0.0,0.0,0.0,27.0,33.0,1.11
"p[125, 8]",0.0,0.001,0.0,0.0,0.0,0.0,10.0,68.0,1.35
"p[125, 9]",0.001,0.007,0.0,0.003,0.0,0.0,14.0,67.0,1.23
"p[125, 10]",0.0,0.002,0.0,0.0,0.0,0.0,14.0,28.0,1.22
"p[125, 11]",0.0,0.003,0.0,0.0,0.0,0.0,17.0,56.0,1.19
"p[125, 12]",0.0,0.0,0.0,0.0,0.0,0.0,38.0,100.0,1.08
"p[125, 13]",0.001,0.005,0.0,0.001,0.0,0.0,15.0,38.0,1.25
"p[125, 14]",0.001,0.006,0.0,0.001,0.0,0.0,50.0,108.0,1.07
"p[125, 15]",0.001,0.006,0.0,0.005,0.0,0.0,31.0,157.0,1.1
"p[126, 0]",0.001,0.01,0.0,0.0,0.0,0.0,214.0,569.0,1.02
"p[126, 1]",0.37,0.259,0.001,0.828,0.009,0.006,716.0,1478.0,1.01
"p[126, 2]",0.154,0.183,0.0,0.524,0.008,0.005,368.0,459.0,1.02
"p[126, 3]",0.006,0.036,0.0,0.012,0.001,0.001,27.0,82.0,1.11
"p[126, 4]",0.019,0.069,0.0,0.088,0.002,0.001,166.0,322.0,1.04
"p[126, 5]",0.002,0.022,0.0,0.0,0.0,0.0,56.0,287.0,1.08
"p[126, 6]",0.014,0.059,0.0,0.05,0.002,0.001,244.0,662.0,1.03
"p[126, 7]",0.02,0.065,0.0,0.094,0.002,0.002,43.0,499.0,1.07
"p[126, 8]",0.0,0.004,0.0,0.0,0.0,0.0,84.0,235.0,1.03
"p[126, 9]",0.002,0.022,0.0,0.0,0.001,0.0,15.0,94.0,1.19
"p[126, 10]",0.006,0.042,0.0,0.008,0.001,0.001,71.0,403.0,1.06
"p[126, 11]",0.004,0.036,0.0,0.001,0.001,0.001,153.0,430.0,1.04
"p[126, 12]",0.395,0.276,0.0,0.869,0.007,0.005,1198.0,2605.0,1.01
"p[126, 13]",0.003,0.03,0.0,0.0,0.001,0.001,80.0,250.0,1.06
"p[126, 14]",0.002,0.02,0.0,0.0,0.0,0.0,30.0,210.0,1.1
"p[126, 15]",0.003,0.027,0.0,0.0,0.001,0.0,35.0,74.0,1.08
"p[127, 0]",0.991,0.017,0.961,1.0,0.001,0.001,77.0,60.0,1.03
"p[127, 1]",0.0,0.001,0.0,0.0,0.0,0.0,10.0,70.0,1.32
"p[127, 2]",0.0,0.0,0.0,0.0,0.0,0.0,6.0,55.0,1.84
"p[127, 3]",0.0,0.002,0.0,0.0,0.0,0.0,14.0,15.0,1.22
"p[127, 4]",0.001,0.007,0.0,0.003,0.001,0.0,7.0,23.0,1.64
"p[127, 5]",0.002,0.006,0.0,0.006,0.0,0.0,12.0,63.0,1.27
"p[127, 6]",0.001,0.006,0.0,0.006,0.001,0.0,7.0,25.0,1.59
"p[127, 7]",0.0,0.0,0.0,0.0,0.0,0.0,27.0,33.0,1.11
"p[127, 8]",0.0,0.001,0.0,0.0,0.0,0.0,10.0,68.0,1.35
"p[127, 9]",0.001,0.007,0.0,0.003,0.0,0.0,14.0,67.0,1.23
"p[127, 10]",0.0,0.002,0.0,0.0,0.0,0.0,14.0,28.0,1.22
"p[127, 11]",0.0,0.003,0.0,0.0,0.0,0.0,17.0,56.0,1.19
"p[127, 12]",0.0,0.0,0.0,0.0,0.0,0.0,38.0,100.0,1.08
"p[127, 13]",0.001,0.005,0.0,0.001,0.0,0.0,15.0,38.0,1.25
"p[127, 14]",0.001,0.006,0.0,0.001,0.0,0.0,50.0,108.0,1.07
"p[127, 15]",0.001,0.006,0.0,0.005,0.0,0.0,31.0,157.0,1.1
"p[128, 0]",0.001,0.009,0.0,0.004,0.0,0.0,61.0,395.0,1.06
"p[128, 1]",0.0,0.001,0.0,0.0,0.0,0.0,29.0,231.0,1.1
"p[128, 2]",0.003,0.012,0.0,0.009,0.001,0.0,125.0,379.0,1.05
"p[128, 3]",0.0,0.0,0.0,0.0,0.0,0.0,13.0,27.0,1.23
"p[128, 4]",0.252,0.211,0.0,0.659,0.025,0.018,61.0,1055.0,1.05
"p[128, 5]",0.001,0.011,0.0,0.001,0.0,0.0,42.0,89.0,1.09
"p[128, 6]",0.729,0.212,0.331,0.999,0.022,0.017,77.0,1384.0,1.04
"p[128, 7]",0.004,0.016,0.0,0.014,0.001,0.0,97.0,651.0,1.05
"p[128, 8]",0.002,0.016,0.0,0.001,0.0,0.0,147.0,271.0,1.04
"p[128, 9]",0.001,0.01,0.0,0.0,0.0,0.0,38.0,311.0,1.08
"p[128, 10]",0.001,0.014,0.0,0.0,0.0,0.0,44.0,361.0,1.07
"p[128, 11]",0.002,0.023,0.0,0.001,0.0,0.0,287.0,329.0,1.03
"p[128, 12]",0.0,0.005,0.0,0.0,0.0,0.0,73.0,429.0,1.05
"p[128, 13]",0.001,0.015,0.0,0.0,0.0,0.0,75.0,344.0,1.05
"p[128, 14]",0.001,0.01,0.0,0.0,0.0,0.0,159.0,337.0,1.03
"p[128, 15]",0.001,0.01,0.0,0.0,0.0,0.0,92.0,284.0,1.05
"p[129, 0]",0.991,0.017,0.961,1.0,0.001,0.001,77.0,60.0,1.03
"p[129, 1]",0.0,0.001,0.0,0.0,0.0,0.0,10.0,70.0,1.32
"p[129, 2]",0.0,0.0,0.0,0.0,0.0,0.0,6.0,55.0,1.84
"p[129, 3]",0.0,0.002,0.0,0.0,0.0,0.0,14.0,15.0,1.22
"p[129, 4]",0.001,0.007,0.0,0.003,0.001,0.0,7.0,23.0,1.64
"p[129, 5]",0.002,0.006,0.0,0.006,0.0,0.0,12.0,63.0,1.27
"p[129, 6]",0.001,0.006,0.0,0.006,0.001,0.0,7.0,25.0,1.59
"p[129, 7]",0.0,0.0,0.0,0.0,0.0,0.0,27.0,33.0,1.11
"p[129, 8]",0.0,0.001,0.0,0.0,0.0,0.0,10.0,68.0,1.35
"p[129, 9]",0.001,0.007,0.0,0.003,0.0,0.0,14.0,67.0,1.23
"p[129, 10]",0.0,0.002,0.0,0.0,0.0,0.0,14.0,28.0,1.22
"p[129, 11]",0.0,0.003,0.0,0.0,0.0,0.0,17.0,56.0,1.19
"p[129, 12]",0.0,0.0,0.0,0.0,0.0,0.0,38.0,100.0,1.08
"p[129, 13]",0.001,0.005,0.0,0.001,0.0,0.0,15.0,38.0,1.25
"p[129, 14]",0.001,0.006,0.0,0.001,0.0,0.0,50.0,108.0,1.07
"p[129, 15]",0.001,0.006,0.0,0.005,0.0,0.0,31.0,157.0,1.1
"p[130, 0]",0.991,0.017,0.961,1.0,0.001,0.001,77.0,60.0,1.03
"p[130, 1]",0.0,0.001,0.0,0.0,0.0,0.0,10.0,70.0,1.32
"p[130, 2]",0.0,0.0,0.0,0.0,0.0,0.0,6.0,55.0,1.84
"p[130, 3]",0.0,0.002,0.0,0.0,0.0,0.0,14.0,15.0,1.22
"p[130, 4]",0.001,0.007,0.0,0.003,0.001,0.0,7.0,23.0,1.64
"p[130, 5]",0.002,0.006,0.0,0.006,0.0,0.0,12.0,63.0,1.27
"p[130, 6]",0.001,0.006,0.0,0.006,0.001,0.0,7.0,25.0,1.59
"p[130, 7]",0.0,0.0,0.0,0.0,0.0,0.0,27.0,33.0,1.11
"p[130, 8]",0.0,0.001,0.0,0.0,0.0,0.0,10.0,68.0,1.35
"p[130, 9]",0.001,0.007,0.0,0.003,0.0,0.0,14.0,67.0,1.23
"p[130, 10]",0.0,0.002,0.0,0.0,0.0,0.0,14.0,28.0,1.22
"p[130, 11]",0.0,0.003,0.0,0.0,0.0,0.0,17.0,56.0,1.19
"p[130, 12]",0.0,0.0,0.0,0.0,0.0,0.0,38.0,100.0,1.08
"p[130, 13]",0.001,0.005,0.0,0.001,0.0,0.0,15.0,38.0,1.25
"p[130, 14]",0.001,0.006,0.0,0.001,0.0,0.0,50.0,108.0,1.07
"p[130, 15]",0.001,0.006,0.0,0.005,0.0,0.0,31.0,157.0,1.1
"p[131, 0]",0.991,0.017,0.961,1.0,0.001,0.001,77.0,60.0,1.03
"p[131, 1]",0.0,0.001,0.0,0.0,0.0,0.0,10.0,70.0,1.32
"p[131, 2]",0.0,0.0,0.0,0.0,0.0,0.0,6.0,55.0,1.84
"p[131, 3]",0.0,0.002,0.0,0.0,0.0,0.0,14.0,15.0,1.22
"p[131, 4]",0.001,0.007,0.0,0.003,0.001,0.0,7.0,23.0,1.64
"p[131, 5]",0.002,0.006,0.0,0.006,0.0,0.0,12.0,63.0,1.27
"p[131, 6]",0.001,0.006,0.0,0.006,0.001,0.0,7.0,25.0,1.59
"p[131, 7]",0.0,0.0,0.0,0.0,0.0,0.0,27.0,33.0,1.11
"p[131, 8]",0.0,0.001,0.0,0.0,0.0,0.0,10.0,68.0,1.35
"p[131, 9]",0.001,0.007,0.0,0.003,0.0,0.0,14.0,67.0,1.23
"p[131, 10]",0.0,0.002,0.0,0.0,0.0,0.0,14.0,28.0,1.22
"p[131, 11]",0.0,0.003,0.0,0.0,0.0,0.0,17.0,56.0,1.19
"p[131, 12]",0.0,0.0,0.0,0.0,0.0,0.0,38.0,100.0,1.08
"p[131, 13]",0.001,0.005,0.0,0.001,0.0,0.0,15.0,38.0,1.25
"p[131, 14]",0.001,0.006,0.0,0.001,0.0,0.0,50.0,108.0,1.07
"p[131, 15]",0.001,0.006,0.0,0.005,0.0,0.0,31.0,157.0,1.1
"p[132, 0]",0.01,0.028,0.0,0.042,0.001,0.001,606.0,778.0,1.01
"p[132, 1]",0.051,0.089,0.0,0.198,0.003,0.002,664.0,936.0,1.02
"p[132, 2]",0.716,0.192,0.363,0.996,0.005,0.004,1186.0,1897.0,1.01
"p[132, 3]",0.038,0.083,0.0,0.185,0.002,0.002,473.0,901.0,1.01
"p[132, 4]",0.0,0.0,0.0,0.0,0.0,0.0,10.0,56.0,1.31
"p[132, 5]",0.08,0.11,0.0,0.29,0.003,0.002,979.0,1270.0,1.01
"p[132, 6]",0.027,0.067,0.0,0.135,0.002,0.001,476.0,686.0,1.02
"p[132, 7]",0.001,0.011,0.0,0.003,0.0,0.0,13.0,36.0,1.21
"p[132, 8]",0.003,0.017,0.0,0.01,0.001,0.0,100.0,213.0,1.04
"p[132, 9]",0.005,0.03,0.0,0.009,0.001,0.001,87.0,122.0,1.05
"p[132, 10]",0.05,0.106,0.0,0.232,0.003,0.002,316.0,429.0,1.02
"p[132, 11]",0.002,0.019,0.0,0.003,0.0,0.0,313.0,529.0,1.02
"p[132, 12]",0.003,0.025,0.0,0.004,0.001,0.0,238.0,529.0,1.03
"p[132, 13]",0.004,0.028,0.0,0.004,0.001,0.0,71.0,590.0,1.05
"p[132, 14]",0.004,0.03,0.0,0.005,0.001,0.001,241.0,389.0,1.02
"p[132, 15]",0.007,0.038,0.0,0.013,0.001,0.001,103.0,98.0,1.05
"p[133, 0]",0.991,0.017,0.961,1.0,0.001,0.001,77.0,60.0,1.03
"p[133, 1]",0.0,0.001,0.0,0.0,0.0,0.0,10.0,70.0,1.32
"p[133, 2]",0.0,0.0,0.0,0.0,0.0,0.0,6.0,55.0,1.84
"p[133, 3]",0.0,0.002,0.0,0.0,0.0,0.0,14.0,15.0,1.22
"p[133, 4]",0.001,0.007,0.0,0.003,0.001,0.0,7.0,23.0,1.64
"p[133, 5]",0.002,0.006,0.0,0.006,0.0,0.0,12.0,63.0,1.27
"p[133, 6]",0.001,0.006,0.0,0.006,0.001,0.0,7.0,25.0,1.59
"p[133, 7]",0.0,0.0,0.0,0.0,0.0,0.0,27.0,33.0,1.11
"p[133, 8]",0.0,0.001,0.0,0.0,0.0,0.0,10.0,68.0,1.35
"p[133, 9]",0.001,0.007,0.0,0.003,0.0,0.0,14.0,67.0,1.23
"p[133, 10]",0.0,0.002,0.0,0.0,0.0,0.0,14.0,28.0,1.22
"p[133, 11]",0.0,0.003,0.0,0.0,0.0,0.0,17.0,56.0,1.19
"p[133, 12]",0.0,0.0,0.0,0.0,0.0,0.0,38.0,100.0,1.08
"p[133, 13]",0.001,0.005,0.0,0.001,0.0,0.0,15.0,38.0,1.25
"p[133, 14]",0.001,0.006,0.0,0.001,0.0,0.0,50.0,108.0,1.07
"p[133, 15]",0.001,0.006,0.0,0.005,0.0,0.0,31.0,157.0,1.1
"p[134, 0]",0.991,0.017,0.961,1.0,0.001,0.001,77.0,60.0,1.03
"p[134, 1]",0.0,0.001,0.0,0.0,0.0,0.0,10.0,70.0,1.32
"p[134, 2]",0.0,0.0,0.0,0.0,0.0,0.0,6.0,55.0,1.84
"p[134, 3]",0.0,0.002,0.0,0.0,0.0,0.0,14.0,15.0,1.22
"p[134, 4]",0.001,0.007,0.0,0.003,0.001,0.0,7.0,23.0,1.64
"p[134, 5]",0.002,0.006,0.0,0.006,0.0,0.0,12.0,63.0,1.27
"p[134, 6]",0.001,0.006,0.0,0.006,0.001,0.0,7.0,25.0,1.59
"p[134, 7]",0.0,0.0,0.0,0.0,0.0,0.0,27.0,33.0,1.11
"p[134, 8]",0.0,0.001,0.0,0.0,0.0,0.0,10.0,68.0,1.35
